1 0 1 1 0.07 0.125		1 0 0 0	Up
1 0 1 1 0.07 0.125		1 0 0 0	Up
1 0 1 1 0.08 0.125		1 0 0 0	Up
1 0 1 1 0.08 0.000		0 0 0 1	Right
1 1 0 1 0.08 0.000		0 0 0 1	Right
1 1 0 1 0.08 0.000		0 0 0 1	Right
1 1 0 1 0.08 0.675		0 0 0 1	Right
1 1 0 1 0.08 0.675		0 1 0 0	Down
0 1 1 1 0.09 0.675		0 1 0 0	Down
0 1 1 1 0.09 0.675		0 1 0 0	Down
0 1 1 1 0.09 0.675		0 1 0 0	Down
0 1 1 1 0.09 0.500		0 0 1 0	Left
1 1 1 0 0.09 0.500		0 0 1 0	Left
1 1 1 0 0.09 0.375		0 0 1 0	Left
1 1 1 0 0.09 0.250		0 0 1 0	Left
1 1 1 0 0.1 0.125		1 0 0 0	Up
1 0 1 1 0.1 0.125		1 0 0 0	Up
1 0 1 1 0.1 0.125		1 0 0 0	Up
1 0 1 1 0.1 0.125		1 0 0 0	Up
1 0 1 1 0.1 0.125		1 0 0 0	Up
1 0 1 1 0.1 0.125		1 0 0 0	Up
1 0 1 1 0.1 0.125		1 0 0 0	Up
1 0 1 1 0.1 0.125		1 0 0 0	Up
0 0 1 1 0.1 0.000		0 0 0 1	Right
0 1 0 1 0.1 0.875		0 0 0 1	Right
0 1 0 1 0.1 0.750		0 1 0 0	Down
0 1 1 1 0.11 0.750		0 1 0 0	Down
0 1 1 1 0.11 0.000		0 1 0 0	Down
0 1 1 1 0.11 0.125		0 0 0 1	Right
1 1 0 1 0.12 0.125		0 0 0 1	Right
1 1 0 1 0.12 0.125		0 0 0 1	Right
1 1 0 1 0.12 0.125		1 0 0 0	Up
1 0 1 1 0.12 0.000		0 0 0 1	Right
1 1 0 1 0.12 0.000		0 0 0 1	Right
1 1 0 0 0.12 0.675		0 1 0 0	Down
0 1 1 0 0.12 0.675		0 1 0 0	Down
0 1 1 0 0.13 0.675		0 1 0 0	Down
0 1 1 0 0.13 0.675		0 1 0 0	Down
0 1 1 0 0.13 0.500		0 0 1 0	Left
1 1 1 0 0.13 0.500		0 0 1 0	Left
1 1 1 0 0.13 0.500		0 0 1 0	Left
1 1 1 0 0.13 0.500		0 0 1 0	Left
1 1 1 0 0.13 0.500		0 0 1 0	Left
1 1 1 0 0.13 0.375		0 0 1 0	Left
1 1 1 0 0.13 0.375		1 0 0 0	Up
1 0 1 1 0.14 0.375		1 0 0 0	Up
1 0 1 1 0.14 0.375		1 0 0 0	Up
1 0 1 1 0.14 0.375		1 0 0 0	Up
1 0 1 1 0.14 0.500		0 0 1 0	Left
1 1 1 0 0.14 0.000		0 1 0 0	Down
0 1 1 0 0.14 0.125		0 1 0 0	Down
0 1 1 0 0.15 0.125		0 1 0 0	Down
0 1 1 0 0.15 0.125		0 1 0 0	Down
0 1 1 0 0.15 0.125		0 0 1 0	Left
1 1 1 0 0.15 0.125		1 0 0 0	Up
1 0 1 0 0.15 0.125		1 0 0 0	Up
1 0 1 0 0.15 0.125		1 0 0 0	Up
1 0 1 0 0.15 0.125		1 0 0 0	Up
1 0 1 0 0.15 0.000		1 0 0 0	Up
1 0 1 1 0.15 0.875		0 0 0 1	Right
1 0 0 1 0.15 0.875		0 0 0 1	Right
1 0 0 1 0.15 0.875		0 0 0 1	Right
1 1 0 1 0.15 0.875		0 0 0 1	Right
1 1 0 1 0.15 0.750		0 1 0 0	Down
0 1 1 1 0.15 0.750		0 1 0 0	Down
0 1 1 1 0.15 0.750		0 1 0 0	Down
0 1 1 1 0.16 0.750		0 1 0 0	Down
0 1 1 1 0.16 0.750		0 1 0 0	Down
0 1 1 1 0.16 0.750		0 1 0 0	Down
0 1 1 1 0.16 0.750		0 1 0 0	Down
0 1 1 1 0.16 0.125		0 0 0 1	Right
1 1 0 1 0.16 0.125		1 0 0 0	Up
1 0 0 1 0.17 0.125		1 0 0 0	Up
1 0 0 1 0.17 0.125		1 0 0 0	Up
1 0 0 1 0.17 0.125		1 0 0 0	Up
1 0 0 1 0.17 0.125		1 0 0 0	Up
1 0 0 1 0.17 0.125		1 0 0 0	Up
1 0 0 1 0.17 0.000		0 0 0 1	Right
1 1 0 1 0.17 0.500		0 1 0 0	Down
0 1 0 1 0.17 0.375		0 1 0 0	Down
0 1 0 1 0.18 0.375		0 1 0 0	Down
0 1 0 1 0.18 0.375		0 1 0 0	Down
0 1 0 1 0.18 0.375		0 1 0 0	Down
0 1 0 1 0.18 0.375		0 1 0 0	Down
0 1 0 1 0.18 0.375		0 1 0 0	Down
0 0 1 1 0.18 0.375		0 0 1 0	Left
0 0 1 0 0.18 0.375		0 0 1 0	Left
0 0 1 0 0.18 0.375		0 0 1 0	Left
1 0 1 0 0.18 0.375		0 0 1 0	Left
1 0 1 0 0.18 0.250		1 0 0 0	Up
1 0 1 1 0.18 0.250		1 0 0 0	Up
1 0 1 1 0.18 0.250		1 0 0 0	Up
1 0 1 1 0.18 0.250		1 0 0 0	Up
1 0 1 1 0.18 0.250		1 0 0 0	Up
1 0 1 1 0.18 0.250		1 0 0 0	Up
1 0 1 1 0.18 0.250		1 0 0 0	Up
1 0 1 1 0.18 0.875		1 0 0 0	Up
1 0 1 1 0.18 0.875		0 0 0 1	Right
1 1 0 1 0.19 0.875		0 1 0 0	Down
0 1 0 1 0.19 0.875		0 1 0 0	Down
0 1 0 1 0.19 0.875		0 1 0 0	Down
0 1 0 1 0.19 0.875		0 1 0 0	Down
0 1 0 1 0.19 0.875		0 1 0 0	Down
0 1 0 1 0.19 0.875		0 1 0 0	Down
0 1 0 1 0.19 0.875		0 1 0 0	Down
0 0 0 1 0.19 0.000		0 0 0 1	Right
1 1 0 1 0.19 0.000		0 0 0 1	Right
1 1 0 1 0.19 0.675		0 0 0 1	Right
1 1 0 1 0.19 0.675		0 0 0 1	Right
1 1 0 1 0.2 0.675		0 1 0 0	Down
0 0 1 1 0.2 0.500		0 0 1 0	Left
0 0 1 0 0.2 0.500		0 0 1 0	Left
0 0 1 0 0.2 0.500		0 0 1 0	Left
0 0 1 0 0.2 0.500		0 0 1 0	Left
0 0 1 0 0.2 0.500		0 0 1 0	Left
1 0 1 0 0.2 0.500		0 0 1 0	Left
1 0 1 0 0.2 0.500		0 0 1 0	Left
1 0 1 0 0.2 0.500		0 0 1 0	Left
1 0 0 0 0.2 0.125		1 0 0 0	Up
1 0 0 1 0.2 0.125		1 0 0 0	Up
1 0 0 1 0.21 0.125		1 0 0 0	Up
1 0 0 1 0.21 0.125		1 0 0 0	Up
1 0 0 1 0.21 0.125		1 0 0 0	Up
1 0 0 1 0.21 0.125		1 0 0 0	Up
1 0 0 1 0.21 0.125		1 0 0 0	Up
1 0 0 1 0.21 0.125		1 0 0 0	Up
1 0 0 1 0.21 0.000		0 0 0 1	Right
1 1 0 1 0.21 0.000		0 0 0 1	Right
1 1 0 1 0.21 0.000		0 0 0 1	Right
1 1 0 1 0.21 0.000		0 0 0 1	Right
1 1 0 1 0.21 0.675		0 0 0 1	Right
1 1 0 1 0.21 0.675		0 0 0 1	Right
1 1 0 1 0.22 0.675		0 1 0 0	Down
0 1 1 1 0.22 0.675		0 0 1 0	Left
0 1 1 0 0.22 0.675		0 0 1 0	Left
0 1 1 0 0.22 0.675		0 0 1 0	Left
0 1 1 0 0.22 0.675		0 0 1 0	Left
0 1 1 0 0.22 0.675		0 1 0 0	Down
0 1 1 1 0.22 0.675		0 1 0 0	Down
0 1 1 1 0.22 0.675		0 1 0 0	Down
0 1 1 1 0.22 0.675		0 1 0 0	Down
0 1 1 1 0.22 0.675		0 1 0 0	Down
0 1 1 1 0.22 0.675		0 1 0 0	Down
0 1 1 1 0.22 0.500		0 0 1 0	Left
1 1 1 0 0.22 0.750		0 1 0 0	Down
0 0 1 1 0.22 0.125		0 0 0 1	Right
0 0 0 1 0.23 0.125		0 0 0 1	Right
1 0 0 1 0.24 0.125		1 0 0 0	Up
1 0 0 1 0.24 0.125		1 0 0 0	Up
1 0 0 1 0.24 0.125		1 0 0 0	Up
1 0 0 1 0.24 0.125		1 0 0 0	Up
1 0 0 1 0.24 0.125		1 0 0 0	Up
1 0 0 1 0.24 0.125		1 0 0 0	Up
0 0 0 1 0.24 0.000		0 0 0 1	Right
0 1 0 1 0.24 0.000		0 0 0 1	Right
0 1 0 1 0.24 0.675		0 0 0 1	Right
0 1 0 1 0.24 0.675		0 1 0 0	Down
0 1 1 1 0.25 0.675		0 1 0 0	Down
0 1 1 1 0.25 0.675		0 1 0 0	Down
0 1 1 1 0.25 0.500		0 1 0 0	Down
0 1 1 1 0.25 0.375		0 0 0 1	Right
1 1 0 1 0.25 0.375		0 0 0 1	Right
1 1 0 1 0.25 0.375		0 0 0 1	Right
1 1 0 0 0.25 0.375		1 0 0 0	Up
1 0 1 0 0.25 0.500		1 0 0 0	Up
1 0 1 0 0.25 0.675		1 0 0 0	Up
1 0 1 0 0.25 0.675		1 0 0 0	Up
1 0 1 0 0.25 0.675		1 0 0 0	Up
1 0 1 0 0.25 0.675		0 0 1 0	Left
1 1 1 0 0.25 0.675		0 0 1 0	Left
1 1 1 0 0.25 0.675		0 0 1 0	Left
1 0 1 0 0.25 0.675		0 0 1 0	Left
1 0 1 0 0.25 0.675		0 0 1 0	Left
1 0 1 0 0.25 0.675		0 0 1 0	Left
1 0 1 0 0.25 0.675		0 0 1 0	Left
1 1 1 0 0.25 0.675		0 0 1 0	Left
1 1 1 0 0.25 0.750		0 1 0 0	Down
0 1 1 1 0.25 0.750		0 1 0 0	Down
0 1 1 1 0.25 0.750		0 1 0 0	Down
0 1 1 1 0.25 0.750		0 1 0 0	Down
0 1 1 1 0.25 0.125		0 1 0 0	Down
0 1 1 1 0.25 0.125		0 1 0 0	Down
0 1 1 1 0.26 0.125		0 0 0 1	Right
1 1 0 1 0.26 0.125		1 0 0 0	Up
1 0 0 1 0.26 0.125		1 0 0 0	Up
1 0 0 1 0.26 0.125		1 0 0 0	Up
1 0 0 1 0.26 0.000		0 0 0 1	Right
1 1 0 1 0.26 0.000		0 0 0 1	Right
1 1 0 1 0.26 0.675		0 0 0 1	Right
1 1 0 1 0.26 0.675		0 0 0 1	Right
1 1 0 1 0.27 0.675		0 1 0 0	Down
0 1 1 1 0.27 0.500		0 0 1 0	Left
0 1 1 0 0.27 0.500		0 0 1 0	Left
0 1 1 0 0.27 0.500		0 0 1 0	Left
0 1 0 0 0.27 0.875		0 1 0 0	Down
0 1 0 1 0.27 0.875		0 1 0 0	Down
0 1 0 1 0.28 0.875		0 1 0 0	Down
0 0 1 1 0.28 0.000		0 0 0 1	Right
1 0 0 1 0.28 0.000		0 0 0 1	Right
1 0 0 1 0.28 0.000		0 0 0 1	Right
1 0 0 1 0.28 0.000		0 0 0 1	Right
1 0 0 1 0.28 0.000		0 0 0 1	Right
1 0 0 1 0.28 0.375		0 0 0 1	Right
1 0 0 0 0.28 0.375		1 0 0 0	Up
1 0 1 0 0.29 0.375		1 0 0 0	Up
1 0 1 0 0.29 0.375		1 0 0 0	Up
1 0 1 0 0.29 0.375		1 0 0 0	Up
1 0 1 0 0.29 0.375		1 0 0 0	Up
1 0 1 0 0.29 0.375		1 0 0 0	Up
1 0 1 0 0.29 0.375		1 0 0 0	Up
1 0 1 0 0.29 0.375		1 0 0 0	Up
1 0 1 0 0.29 0.375		1 0 0 0	Up
0 0 1 0 0.29 0.500		0 0 1 0	Left
0 1 1 0 0.29 0.500		0 0 1 0	Left
0 1 1 0 0.29 0.500		0 0 1 0	Left
0 1 1 0 0.29 0.500		0 0 1 0	Left
0 1 1 0 0.29 0.750		0 0 1 0	Left
0 1 1 0 0.29 0.875		0 0 1 0	Left
0 1 1 0 0.3 0.875		0 0 1 0	Left
0 1 1 0 0.3 0.875		0 0 1 0	Left
0 1 1 0 0.3 0.875		0 0 1 0	Left
0 1 0 0 0.3 0.875		0 1 0 0	Down
0 1 0 1 0.3 0.875		0 0 0 1	Right
0 1 0 1 0.3 0.875		0 0 0 1	Right
0 1 0 1 0.3 0.875		0 0 0 1	Right
0 1 0 1 0.3 0.875		0 0 0 1	Right
0 1 0 1 0.3 0.875		0 0 0 1	Right
0 1 0 1 0.3 0.750		0 1 0 0	Down
0 1 1 1 0.3 0.750		0 1 0 0	Down
0 1 1 1 0.3 0.750		0 1 0 0	Down
0 1 1 1 0.3 0.750		0 1 0 0	Down
0 1 1 1 0.3 0.750		0 1 0 0	Down
0 1 1 1 0.3 0.750		0 1 0 0	Down
0 1 1 1 0.3 0.125		0 0 1 0	Left
1 1 1 0 0.3 0.125		0 0 1 0	Left
1 1 1 0 0.31 0.125		0 0 1 0	Left
1 1 1 0 0.31 0.125		1 0 0 0	Up
1 0 1 1 0.31 0.125		1 0 0 0	Up
1 0 1 1 0.31 0.125		1 0 0 0	Up
1 0 1 1 0.31 0.000		0 0 1 0	Left
1 1 1 0 0.31 0.000		0 1 0 0	Down
0 1 1 0 0.31 0.125		0 1 0 0	Down
0 1 1 0 0.31 0.125		0 1 0 0	Down
0 1 1 0 0.31 0.125		0 1 0 0	Down
0 1 1 1 0.31 0.125		0 0 0 1	Right
0 1 0 1 0.31 0.125		0 0 0 1	Right
0 1 0 1 0.31 0.125		0 0 0 1	Right
0 1 0 1 0.31 0.125		0 0 0 1	Right
0 1 0 1 0.31 0.125		0 0 0 1	Right
1 1 0 1 0.31 0.125		1 0 0 0	Up
1 0 0 1 0.31 0.125		1 0 0 0	Up
1 0 0 1 0.31 0.125		1 0 0 0	Up
1 0 0 1 0.31 0.125		1 0 0 0	Up
1 0 0 1 0.31 0.000		0 0 0 1	Right
1 1 0 1 0.31 0.750		0 0 0 1	Right
1 1 0 1 0.31 0.675		0 1 0 0	Down
0 1 1 1 0.32 0.675		0 1 0 0	Down
0 1 1 1 0.32 0.675		0 1 0 0	Down
0 1 1 1 0.32 0.500		0 0 1 0	Left
1 1 0 0 0.32 0.375		0 1 0 0	Down
